Timestamp,Current,Total voltage,SOC,Temperature,SOH,Equivalent cycle,Application status,Grid status,Grid power,Grid energy consumption,Grid cumulative energy consumption
1558021215000,10,64.60184442,0.844018542,30.66481119,0.985541643,3.564075181,1,1,646.0184442,179.4495678,65183.16805
1558022215000,10,64.71950196,0.853413639,30.61281197,0.98553808,3.56877273,1,1,647.1950196,179.7763943,65362.94444
1558023215000,10,64.83537865,0.862808769,30.53493328,0.985534491,3.573470295,1,1,648.3537865,180.098274,65543.04272
1558024215000,10,64.95002066,0.872203935,30.43158667,0.985530877,3.578167878,1,1,649.5002066,180.4167241,65723.45944
1558025215000,10,65.06396989,0.881599134,30.30331851,0.985527241,3.582865478,1,1,650.6396989,180.7332497,65904.19269
1558026215000,10,65.177767,0.890994368,30.15080697,0.985523586,3.587563095,1,1,651.77767,181.0493528,66085.24204
1558027215000,10,65.2919543,0.900389637,29.97485843,0.985519913,3.592260729,1,1,652.919543,181.3665397,66266.60858
1558028215000,0,65.29338069,0.900389637,29.65921565,0.985516756,3.592260729,1,1,0,0,66266.60858
1558029215000,0,65.2930446,0.900389637,29.38315056,0.98551364,3.592260729,1,1,0,0,66266.60858
1558030215000,0,65.29304104,0.900389637,29.11603671,0.985510563,3.592260729,1,1,0,0,66266.60858
1558031215000,0,65.293041,0.900389637,28.84391178,0.985507524,3.592260729,1,1,0,0,66266.60858
1558032215000,0,65.293041,0.900389637,28.5608475,0.985504525,3.592260729,1,1,0,0,66266.60858
1558033215000,0,65.293041,0.900389637,28.26481041,0.985501568,3.592260729,1,1,0,0,66266.60858
1558034215000,0,65.293041,0.900389637,27.95567415,0.985498652,3.592260729,1,1,0,0,66266.60858
1558035215000,0,65.293041,0.900389637,27.63426258,0.98549578,3.592260729,1,1,0,0,66266.60858
1558036215000,0,65.293041,0.900389637,27.30188657,0.985492952,3.592260729,1,1,0,0,66266.60858
1558037215000,0,65.293041,0.900389637,26.96011723,0.985490168,3.592260729,1,1,0,0,66266.60858
1558038215000,0,65.293041,0.900389637,26.61067225,0.985487429,3.592260729,1,1,0,0,66266.60858
1558039215000,0,65.293041,0.900389637,26.25535633,0.985484734,3.592260729,1,1,0,0,66266.60858
1558040215000,0,65.293041,0.900389637,25.89602746,0.985482085,3.592260729,1,1,0,0,66266.60858
1558041215000,0,65.293041,0.900389637,25.5345755,0.985479479,3.592260729,1,1,0,0,66266.60858
1558042215000,0,65.293041,0.900389637,25.17290666,0.985476916,3.592260729,1,1,0,0,66266.60858
1558043215000,0,65.293041,0.900389637,24.81293072,0.985474396,3.592260729,1,1,0,0,66266.60858
1558044215000,0,65.293041,0.900389637,24.4565497,0.985471917,3.592260729,1,1,0,0,66266.60858
1558045215000,0,65.293041,0.900389637,24.10564718,0.985469479,3.592260729,1,1,0,0,66266.60858
1558046215000,0,65.293041,0.900389637,23.76207804,0.985467078,3.592260729,1,1,0,0,66266.60858
1558047215000,0,65.293041,0.900389637,23.42765853,0.985464715,3.592260729,1,1,0,0,66266.60858
1558048215000,0,65.293041,0.900389637,23.10415659,0.985462387,3.592260729,1,1,0,0,66266.60858
1558049215000,0,65.293041,0.900389637,22.79328249,0.985460093,3.592260729,1,1,0,0,66266.60858
1558050215000,0,65.293041,0.900389637,22.49667974,0.985457829,3.592260729,1,1,0,0,66266.60858
1558051215000,0,65.293041,0.900389637,22.21591644,0.985455596,3.592260729,1,1,0,0,66266.60858
1558052215000,0,65.293041,0.900389637,21.95247694,0.985453389,3.592260729,1,1,0,0,66266.60858
1558053215000,0,65.293041,0.900389637,21.70775404,0.985451208,3.592260729,1,1,0,0,66266.60858
1558054215000,0,65.293041,0.900389637,21.48304157,0.98544905,3.592260729,1,1,0,0,66266.60858
1558055215000,0,65.293041,0.900389637,21.27952762,0.985446912,3.592260729,1,1,0,0,66266.60858
1558056215000,0,65.293041,0.900389637,21.0982882,0.985444792,3.592260729,1,1,0,0,66266.60858
1558057215000,0,65.293041,0.900389637,20.94028156,0.985442689,3.592260729,1,1,0,0,66266.60858
1558058215000,0,65.293041,0.900389637,20.80634316,0.985440599,3.592260729,1,1,0,0,66266.60858
1558059215000,0,65.293041,0.900389637,20.69718123,0.98543852,3.592260729,1,1,0,0,66266.60858
1558060215000,0,65.293041,0.900389637,20.61337301,0.985436449,3.592260729,1,1,0,0,66266.60858
1558061215000,0,65.293041,0.900389637,20.55536173,0.985434385,3.592260729,1,1,0,0,66266.60858
1558062215000,0,65.293041,0.900389637,20.52345426,0.985432325,3.592260729,1,1,0,0,66266.60858
1558063215000,0,65.293041,0.900389637,20.51781946,0.985430265,3.592260729,1,1,0,0,66266.60858
1558064215000,0,65.293041,0.900389637,20.53848732,0.985428205,3.592260729,1,1,0,0,66266.60858
1558065215000,0,65.293041,0.900389637,20.58534879,0.985426141,3.592260729,1,1,0,0,66266.60858
1558066215000,0,65.293041,0.900389637,20.65815637,0.985424071,3.592260729,1,1,0,0,66266.60858
1558067215000,0,65.293041,0.900389637,20.75652537,0.985421992,3.592260729,1,1,0,0,66266.60858
1558068215000,0,65.293041,0.900389637,20.87993601,0.985419903,3.592260729,1,1,0,0,66266.60858
1558069215000,-300,61.88323173,0.618501909,126.4964861,0.985214553,3.733204593,1,0,0,0,66266.60858
1558070215000,10,61.51271681,0.627900125,71.85344147,0.98519792,3.737903701,1,1,615.1271681,170.8686578,66437.47724
1558071215000,10,61.74197362,0.6372985,45.78229365,0.985192466,3.742602889,1,1,617.4197362,171.5054823,66608.98272
1558072215000,10,61.7108398,0.646696927,33.4126447,0.985189135,3.747302102,1,1,617.108398,171.4189995,66780.40172
1558073215000,10,61.73678691,0.656095385,27.61844669,0.985186454,3.752001331,1,1,617.3678691,171.4910748,66951.8928
1558074215000,10,61.8314397,0.665493869,24.98443244,0.985184011,3.756700573,1,1,618.314397,171.7539992,67123.6468
1558075215000,10,61.95824173,0.674892377,23.87336725,0.985181654,3.761399827,1,1,619.5824173,172.106227,67295.75302
1558076215000,10,62.10033122,0.684290907,23.49994436,0.985179318,3.766099092,1,1,621.0033122,172.5009201,67468.25394
1558077215000,10,62.25040972,0.693689459,23.48703077,0.985176972,3.770798368,1,1,622.5040972,172.9178048,67641.17175
1558078215000,10,62.40509905,0.703088034,23.65303942,0.985174599,3.775497656,1,1,624.0509905,173.3474974,67814.51925
1558079215000,10,62.56278685,0.712486631,23.91004967,0.985172192,3.780196954,1,1,625.6278685,173.785519,67988.30476
1558080215000,10,62.72237142,0.721885251,24.21499491,0.985169744,3.784896264,1,1,627.2237142,174.2288095,68162.53357
1558081215000,10,62.88264677,0.731283895,24.54627814,0.985167252,3.789595586,1,1,628.8264677,174.6740188,68337.20759
1558082215000,10,63.04261843,0.740682562,24.8925721,0.985164712,3.79429492,1,1,630.4261843,175.1183845,68512.32598
1558083215000,10,63.20144717,0.750081254,25.24745783,0.985162122,3.798994265,1,1,632.0144717,175.5595755,68687.88555
1558084215000,10,63.35839545,0.75947997,25.60686082,0.98515948,3.803693624,1,1,633.5839545,175.9955429,68863.8811
1558085215000,10,63.51279951,0.768878711,25.96782787,0.985156784,3.808392994,1,1,635.1279951,176.4244431,69040.30554
1558086215000,10,63.66405341,0.778277478,26.32794622,0.985154031,3.813092378,1,1,636.6405341,176.8445928,69217.15013
1558087215000,10,63.81159825,0.787676272,26.68507052,0.985151219,3.817791775,1,1,638.1159825,177.2544396,69394.40457
1558088215000,10,63.95491351,0.797075092,27.03719727,0.985148347,3.822491185,1,1,639.5491351,177.6525375,69572.05711
1558089215000,10,64.09350914,0.80647394,27.38240971,0.985145413,3.827190609,1,1,640.9350914,178.0375254,69750.09463
1558090215000,10,64.22698168,0.815872816,27.7188566,0.985142416,3.831890046,1,1,642.2698168,178.4082824,69928.50292
1558091215000,10,64.35562424,0.82527172,28.04474686,0.985139353,3.836589499,1,1,643.5562424,178.7656229,70107.26854
1558092215000,10,64.48014063,0.834670653,28.35835188,0.985136225,3.841288965,1,1,644.8014063,179.1115017,70286.38004
1558093215000,10,64.60122828,0.844069617,28.65801116,0.98513303,3.845988447,1,1,646.0122828,179.4478563,70465.8279
1558094215000,10,64.71957013,0.85346861,28.94213946,0.985129767,3.850687944,1,1,647.1957013,179.7765837,70645.60448
1558095215000,10,64.83583299,0.862867635,29.20923435,0.985126436,3.855387456,1,1,648.3583299,180.0995361,70825.70402
1558096215000,10,64.95066657,0.872266692,29.45788381,0.985123036,3.860086985,1,1,649.5066657,180.4185183,71006.12254
1558097215000,10,65.06470309,0.881665781,29.68677349,0.985119568,3.864786529,1,1,650.6470309,180.7352864,71186.85782
1558098215000,10,65.17855755,0.891064904,29.89469356,0.985116031,3.86948609,1,1,651.7855755,181.0515487,71367.90937
1558099215000,10,65.29282866,0.90046406,30.08054509,0.985112426,3.874185668,1,1,652.9282866,181.3689685,71549.27834
1558100215000,0,65.29442031,0.90046406,30.12615832,0.985109286,3.874185668,1,1,0,0,71549.27834
1558101215000,0,65.29408423,0.90046406,30.20889552,0.985106135,3.874185668,1,1,0,0,71549.27834
1558102215000,0,65.29408066,0.90046406,30.29623354,0.985102972,3.874185668,1,1,0,0,71549.27834
1558103215000,0,65.29408062,0.90046406,30.37233638,0.9850998,3.874185668,1,1,0,0,71549.27834
1558104215000,0,65.29408062,0.90046406,30.42943497,0.985096621,3.874185668,1,1,0,0,71549.27834
1558105215000,0,65.29408062,0.90046406,30.46369769,0.985093438,3.874185668,1,1,0,0,71549.27834
1558106215000,0,65.29408062,0.90046406,30.47325216,0.985090255,3.874185668,1,1,0,0,71549.27834
1558107215000,0,65.29408062,0.90046406,30.45723759,0.985087075,3.874185668,1,1,0,0,71549.27834
1558108215000,0,65.29408062,0.90046406,30.41535047,0.985083902,3.874185668,1,1,0,0,71549.27834
1558109215000,0,65.29408062,0.90046406,30.34762634,0.985080741,3.874185668,1,1,0,0,71549.27834
1558110215000,0,65.29408062,0.90046406,30.25433423,0.985077593,3.874185668,1,1,0,0,71549.27834
1558111215000,0,65.29408062,0.90046406,30.13592478,0.985074464,3.874185668,1,1,0,0,71549.27834
1558112215000,0,65.29408062,0.90046406,29.99300365,0.985071356,3.874185668,1,1,0,0,71549.27834
1558113215000,0,65.29408062,0.90046406,29.82631673,0.985068272,3.874185668,1,1,0,0,71549.27834
1558114215000,0,65.29408062,0.90046406,29.63674067,0.985065216,3.874185668,1,1,0,0,71549.27834
1558115215000,0,65.29408062,0.90046406,29.42527555,0.98506219,3.874185668,1,1,0,0,71549.27834
1558116215000,0,65.29408062,0.90046406,29.19303832,0.985059197,3.874185668,1,1,0,0,71549.27834
1558117215000,0,65.29408062,0.90046406,28.94125631,0.985056238,3.874185668,1,1,0,0,71549.27834
1558118215000,0,65.29408062,0.90046406,28.67126045,0.985053317,3.874185668,1,1,0,0,71549.27834
1558119215000,0,65.29408062,0.90046406,28.38447806,0.985050435,3.874185668,1,1,0,0,71549.27834
1558120215000,0,65.29408062,0.90046406,28.08242527,0.985047592,3.874185668,1,1,0,0,71549.27834
1558121215000,0,65.29408062,0.90046406,27.76669894,0.985044791,3.874185668,1,1,0,0,71549.27834
1558122215000,0,65.29408062,0.90046406,27.43896826,0.985042033,3.874185668,1,1,0,0,71549.27834
1558123215000,0,65.29408062,0.90046406,27.10096586,0.985039317,3.874185668,1,1,0,0,71549.27834
1558124215000,0,65.29408062,0.90046406,26.75447866,0.985036644,3.874185668,1,1,0,0,71549.27834
1558125215000,0,65.29408062,0.90046406,26.40133847,0.985034015,3.874185668,1,1,0,0,71549.27834
1558126215000,0,65.29408062,0.90046406,26.04341225,0.985031429,3.874185668,1,1,0,0,71549.27834
1558127215000,0,65.29408062,0.90046406,25.68259224,0.985028886,3.874185668,1,1,0,0,71549.27834
1558128215000,0,65.29408062,0.90046406,25.32078602,0.985026385,3.874185668,1,1,0,0,71549.27834
1558129215000,0,65.29408062,0.90046406,24.95990634,0.985023925,3.874185668,1,1,0,0,71549.27834
1558130215000,0,65.29408062,0.90046406,24.60186109,0.985021506,3.874185668,1,1,0,0,71549.27834
1558131215000,0,65.29408062,0.90046406,24.24854315,0.985019126,3.874185668,1,1,0,0,71549.27834
1558132215000,0,65.29408062,0.90046406,23.90182041,0.985016784,3.874185668,1,1,0,0,71549.27834
1558133215000,-300,61.88427135,0.618460969,129.0322759,0.984792999,4.015187214,1,0,0,0,71549.27834
1558134215000,10,61.51212656,0.627863208,73.88974504,0.984775205,4.019888334,1,1,615.1212656,170.8670182,71720.14536
1558135215000,10,61.74398182,0.637265617,47.3083597,0.984769514,4.024589538,1,1,617.4398182,171.5110606,71891.65642
1558136215000,10,61.73041451,0.64666808,34.42041915,0.984766118,4.02929077,1,1,617.3041451,171.4733736,72063.12979
1558137215000,10,61.7463755,0.656070576,28.10261524,0.984763438,4.033992018,1,1,617.463755,171.5177097,72234.6475
1558138215000,10,61.83020867,0.665473097,24.94244864,0.984761043,4.038693278,1,1,618.3020867,171.7505796,72406.39808
1558139215000,10,61.94674036,0.674875641,23.30546599,0.984758775,4.04339455,1,1,619.4674036,172.0742788,72578.47236
1558140215000,10,62.078649,0.684278207,22.40914063,0.984756569,4.048095833,1,1,620.78649,172.4406917,72750.91305
1558141215000,10,62.21873764,0.693680794,21.87910369,0.984754394,4.052797127,1,1,622.1873764,172.8298268,72923.74288
1558142215000,10,62.36398765,0.703083402,21.5365017,0.984752234,4.057498431,1,1,623.6398765,173.233299,73096.97618
1558143215000,10,62.51319557,0.71248603,21.29610266,0.984750081,4.062199745,1,1,625.1319557,173.6477655,73270.62394
1558144215000,10,62.66561524,0.721888679,21.1174693,0.984747931,4.066901069,1,1,626.6561524,174.0711535,73444.6951
1558145215000,10,62.82027529,0.731291349,20.98156093,0.984745778,4.071602404,1,1,628.2027529,174.5007647,73619.19586
1558146215000,10,62.97631444,0.740694039,20.87951993,0.984743621,4.076303749,1,1,629.7631444,174.9342068,73794.13007
1558147215000,10,63.13293529,0.750096749,20.80729731,0.984741456,4.081005104,1,1,631.3293529,175.3692647,73969.49933
1558148215000,10,63.289358,0.75949948,20.76307634,0.984739281,4.08570647,1,1,632.89358,175.8037722,74145.3031
1558149215000,10,63.44480056,0.768902232,20.74603742,0.984737093,4.090407846,1,1,634.4480056,176.2355571,74321.53866
1558150215000,10,63.59847291,0.778305005,20.755766,0.984734888,4.095109232,1,1,635.9847291,176.6624248,74498.20109
1558151215000,10,63.74957791,0.787707799,20.79196896,0.984732665,4.099810629,1,1,637.4957791,177.0821609,74675.28325
1558152215000,10,63.89731606,0.797110614,20.85433923,0.98473042,4.104512037,1,1,638.9731606,177.4925446,74852.77579
1558153215000,10,64.04089196,0.806513451,20.94249175,0.98472815,4.109213455,1,1,640.4089196,177.8913665,75030.66716
1558154215000,10,64.17959493,0.815916309,21.05593415,0.984725853,4.113914884,1,1,641.7959493,178.2766526,75208.94381
1558155215000,10,64.31350638,0.82531919,21.19405418,0.984723524,4.118616325,1,1,643.1350638,178.6486288,75387.59244
1558156215000,10,64.44318558,0.834722092,21.35611582,0.984721162,4.123317776,1,1,644.4318558,179.0088488,75566.60129
1558157215000,10,64.56920689,0.844125017,21.54125965,0.984718761,4.128019238,1,1,645.6920689,179.358908,75745.9602
1558158215000,10,64.69215345,0.853527965,21.74850577,0.984716319,4.132720712,1,1,646.9215345,179.7004262,75925.66062
1558159215000,10,64.81261709,0.862930936,21.97675817,0.984713833,4.137422198,1,1,648.1261709,180.0350475,76105.69567
1558160215000,10,64.93119804,0.872333931,22.22481016,0.984711298,4.142123695,1,1,649.3119804,180.364439,76286.06011
1558161215000,10,65.04850435,0.881736951,22.49135054,0.984708712,4.146825205,1,1,650.4850435,180.6902899,76466.7504
1558162215000,10,65.16515106,0.891139994,22.77497046,0.984706069,4.151526727,1,1,651.6515106,181.0143085,76647.76471
1558163215000,10,65.28175904,0.900543064,23.07417081,0.984703367,4.156228262,1,1,652.8175904,181.3382195,76829.10293
1558164215000,0,65.2849321,0.900543064,23.27018267,0.984701116,4.156228262,1,1,0,0,76829.10293
1558165215000,0,65.28459601,0.900543064,23.53957326,0.984698838,4.156228262,1,1,0,0,76829.10293
1558166215000,0,65.28459245,0.900543064,23.84883276,0.984696528,4.156228262,1,1,0,0,76829.10293
1558167215000,0,65.28459241,0.900543064,24.18095205,0.984694185,4.156228262,1,1,0,0,76829.10293
1558168215000,0,65.28459241,0.900543064,24.52680871,0.984691805,4.156228262,1,1,0,0,76829.10293
1558169215000,0,65.28459241,0.900543064,24.88104471,0.984689387,4.156228262,1,1,0,0,76829.10293
1558170215000,0,65.28459241,0.900543064,25.24009622,0.984686931,4.156228262,1,1,0,0,76829.10293
1558171215000,0,65.28459241,0.900543064,25.60125495,0.984684435,4.156228262,1,1,0,0,76829.10293
1558172215000,0,65.28459241,0.900543064,25.9622236,0.984681899,4.156228262,1,1,0,0,76829.10293
1558173215000,0,65.28459241,0.900543064,26.32090814,0.984679322,4.156228262,1,1,0,0,76829.10293
1558174215000,0,65.28459241,0.900543064,26.67532354,0.984676704,4.156228262,1,1,0,0,76829.10293
1558175215000,0,65.28459241,0.900543064,27.02355378,0.984674046,4.156228262,1,1,0,0,76829.10293
1558176215000,0,65.28459241,0.900543064,27.36373777,0.984671347,4.156228262,1,1,0,0,76829.10293
1558177215000,0,65.28459241,0.900543064,27.69406765,0.984668608,4.156228262,1,1,0,0,76829.10293
1558178215000,0,65.28459241,0.900543064,28.01279273,0.984665831,4.156228262,1,1,0,0,76829.10293
1558179215000,0,65.28459241,0.900543064,28.31822613,0.984663016,4.156228262,1,1,0,0,76829.10293
1558180215000,0,65.28459241,0.900543064,28.6087524,0.984660164,4.156228262,1,1,0,0,76829.10293
1558181215000,0,65.28459241,0.900543064,28.88283546,0.984657278,4.156228262,1,1,0,0,76829.10293
1558182215000,0,65.28459241,0.900543064,29.1390264,0.984654359,4.156228262,1,1,0,0,76829.10293
1558183215000,0,65.28459241,0.900543064,29.37597106,0.984651409,4.156228262,1,1,0,0,76829.10293
1558184215000,0,65.28459241,0.900543064,29.59241703,0.984648432,4.156228262,1,1,0,0,76829.10293
1558185215000,0,65.28459241,0.900543064,29.78722032,0.984645429,4.156228262,1,1,0,0,76829.10293
1558186215000,0,65.28459241,0.900543064,29.95935137,0.984642404,4.156228262,1,1,0,0,76829.10293
1558187215000,0,65.28459241,0.900543064,30.10790045,0.984639359,4.156228262,1,1,0,0,76829.10293
1558188215000,0,65.28459241,0.900543064,30.23208251,0.984636298,4.156228262,1,1,0,0,76829.10293
1558189215000,0,65.28459241,0.900543064,30.33124129,0.984633224,4.156228262,1,1,0,0,76829.10293
1558190215000,0,65.28459241,0.900543064,30.40485284,0.984630141,4.156228262,1,1,0,0,76829.10293
1558191215000,0,65.28459241,0.900543064,30.45252822,0.984627053,4.156228262,1,1,0,0,76829.10293
1558192215000,0,65.28459241,0.900543064,30.47401563,0.984623962,4.156228262,1,1,0,0,76829.10293
1558193215000,0,65.28459241,0.900543064,30.46920166,0.984620873,4.156228262,1,1,0,0,76829.10293
1558194215000,0,65.28459241,0.900543064,30.43811199,0.98461779,4.156228262,1,1,0,0,76829.10293
1558195215000,0,65.28459241,0.900543064,30.38091114,0.984614716,4.156228262,1,1,0,0,76829.10293
1558196215000,0,65.28459241,0.900543064,30.29790169,0.984611654,4.156228262,1,1,0,0,76829.10293
1558197215000,0,65.28459241,0.900543064,30.18952266,0.984608608,4.156228262,1,1,0,0,76829.10293
1558198215000,0,65.28459241,0.900543064,30.05634714,0.984605581,4.156228262,1,1,0,0,76829.10293
1558199215000,0,65.28459241,0.900543064,29.89907933,0.984602577,4.156228262,1,1,0,0,76829.10293
1558200215000,0,65.28459241,0.900543064,29.71855078,0.984599599,4.156228262,1,1,0,0,76829.10293
1558201215000,0,65.28459241,0.900543064,29.51571598,0.984596648,4.156228262,1,1,0,0,76829.10293
1558202215000,0,65.28459241,0.900543064,29.29164737,0.984593729,4.156228262,1,1,0,0,76829.10293
1558203215000,0,65.28459241,0.900543064,29.04752959,0.984590842,4.156228262,1,1,0,0,76829.10293
1558204215000,0,65.28459241,0.900543064,28.78465331,0.984587991,4.156228262,1,1,0,0,76829.10293
1558205215000,0,65.28459241,0.900543064,28.50440833,0.984585177,4.156228262,1,1,0,0,76829.10293
1558206215000,0,65.28459241,0.900543064,28.20827628,0.984582401,4.156228262,1,1,0,0,76829.10293
1558207215000,0,65.28459241,0.900543064,27.89782275,0.984579664,4.156228262,1,1,0,0,76829.10293
1558208215000,0,65.28459241,0.900543064,27.57468907,0.984576969,4.156228262,1,1,0,0,76829.10293
1558209215000,0,65.28459241,0.900543064,27.24058356,0.984574314,4.156228262,1,1,0,0,76829.10293
1558210215000,0,65.28459241,0.900543064,26.89727257,0.984571702,4.156228262,1,1,0,0,76829.10293
1558211215000,0,65.28459241,0.900543064,26.5465711,0.984569131,4.156228262,1,1,0,0,76829.10293
1558212215000,0,65.28459241,0.900543064,26.19033322,0.984566603,4.156228262,1,1,0,0,76829.10293
1558213215000,0,65.28459241,0.900543064,25.83044225,0.984564116,4.156228262,1,1,0,0,76829.10293
1558214215000,0,65.28459241,0.900543064,25.46880085,0.984561671,4.156228262,1,1,0,0,76829.10293
1558215215000,0,65.28459241,0.900543064,25.10732091,0.984559266,4.156228262,1,1,0,0,76829.10293
1558216215000,0,65.28459241,0.900543064,24.74791348,0.9845569,4.156228262,1,1,0,0,76829.10293
1558217215000,0,65.28459241,0.900543064,24.39247864,0.984554574,4.156228262,1,1,0,0,76829.10293
1558218215000,0,65.28459241,0.900543064,24.04289549,0.984552284,4.156228262,1,1,0,0,76829.10293
1558219215000,0,65.28459241,0.900543064,23.70101218,0.984550031,4.156228262,1,1,0,0,76829.10293
1558220215000,0,65.28459241,0.900543064,23.36863616,0.984547811,4.156228262,1,1,0,0,76829.10293
1558221215000,0,65.28459241,0.900543064,23.04752463,0.984545625,4.156228262,1,1,0,0,76829.10293
1558222215000,0,65.28459241,0.900543064,22.73937524,0.98454347,4.156228262,1,1,0,0,76829.10293
1558223215000,0,65.28459241,0.900543064,22.44581712,0.984541343,4.156228262,1,1,0,0,76829.10293
1558224215000,0,65.28459241,0.900543064,22.16840227,0.984539245,4.156228262,1,1,0,0,76829.10293
1558225215000,0,65.28459241,0.900543064,21.90859735,0.984537171,4.156228262,1,1,0,0,76829.10293
1558226215000,0,65.28459241,0.900543064,21.66777593,0.98453512,4.156228262,1,1,0,0,76829.10293
1558227215000,0,65.28459241,0.900543064,21.44721123,0.984533091,4.156228262,1,1,0,0,76829.10293
1558228215000,0,65.28459241,0.900543064,21.24806941,0.98453108,4.156228262,1,1,0,0,76829.10293
1558229215000,-300,61.87478314,0.618400851,126.5401534,0.984335662,4.297299368,1,0,0,0,76829.10293
1558230215000,10,61.51125947,0.627807458,71.57244402,0.984320093,4.302002672,1,1,615.1125947,170.8646096,76999.96754
1558231215000,10,61.73808556,0.637214214,45.17814922,0.984315033,4.30670605,1,1,617.3808556,171.4946821,77171.46222
1558232215000,10,61.69060558,0.646621019,32.48857921,0.984311967,4.311409452,1,1,616.9060558,171.3627933,77342.82501
1558233215000,10,61.70998019,0.656027853,26.37937721,0.984309519,4.316112869,1,1,617.0998019,171.4166116,77514.24162
1558234215000,10,61.79969998,0.66543471,23.43694119,0.984307307,4.320816298,1,1,617.9969998,171.6658333,77685.90746
1558235215000,10,61.92105673,0.674841589,22.02566683,0.984305195,4.325519737,1,1,619.2105673,172.0029354,77857.91039
1558236215000,10,62.05745818,0.684248488,21.36183432,0.984303121,4.330223187,1,1,620.5745818,172.3818283,78030.29222
1558237215000,10,62.20217434,0.693655406,21.06984582,0.984301059,4.334926646,1,1,622.0217434,172.7838176,78203.07604
1558238215000,10,62.35227316,0.703062344,20.96958948,0.984298995,4.339630115,1,1,623.5227316,173.2007588,78376.2768
1558239215000,10,62.50647554,0.712469302,20.97455222,0.984296919,4.344333594,1,1,625.0647554,173.6290987,78549.9059
1558240215000,10,62.66388424,0.72187628,21.04299975,0.984294827,4.349037083,1,1,626.6388424,174.0663451,78723.97224
1558241215000,10,62.823353,0.731283278,21.15458526,0.984292715,4.353740582,1,1,628.23353,174.5093139,78898.48156
1558242215000,10,62.98386008,0.740690296,21.29914284,0.984290579,4.358444091,1,1,629.8386008,174.9551669,79073.43672
1558243215000,10,63.14447239,0.750097334,21.47131994,0.984288418,4.36314761,1,1,631.4447239,175.4013122,79248.83803
1558244215000,10,63.30430423,0.759504393,21.66800788,0.984286227,4.367851139,1,1,633.0430423,175.8452895,79424.68332
1558245215000,10,63.46250126,0.768911473,21.88711359,0.984284004,4.372554679,1,1,634.6250126,176.2847257,79600.96805
1558246215000,10,63.618237,0.778318575,22.12697422,0.984281747,4.37725823,1,1,636.18237,176.717325,79777.68537
1558247215000,10,63.77071492,0.787725697,22.38608012,0.984279452,4.381961791,1,1,637.7071492,177.1408748,79954.82625
1558248215000,10,63.91917281,0.797132842,22.66294591,0.984277116,4.386665364,1,1,639.1917281,177.5532578,80132.37951
1558249215000,10,64.06288725,0.806540009,22.9560527,0.984274736,4.391368947,1,1,640.6288725,177.9524646,80310.33197
1558250215000,10,64.20124791,0.815947199,23.26382466,0.984272309,4.396072542,1,1,642.0124791,178.3367997,80488.66877
1558251215000,10,64.33442507,0.825354412,23.5846223,0.984269833,4.400776149,1,1,643.3442507,178.7067363,80667.37551
1558252215000,10,64.46305054,0.834761649,23.91674393,0.984267304,4.405479767,1,1,644.6305054,179.0640293,80846.43954
1558253215000,10,64.58777267,0.844168909,24.25843118,0.984264719,4.410183397,1,1,645.8777267,179.4104796,81025.85002
1558254215000,10,64.70925039,0.853576195,24.60787661,0.984262075,4.41488704,1,1,647.0925039,179.7479177,81205.59793
1558255215000,10,64.82814931,0.862983506,24.96323254,0.984259368,4.419590696,1,1,648.2814931,180.0781925,81385.67613
1558256215000,10,64.94513777,0.872390843,25.32262036,0.984256597,4.424294364,1,1,649.4513777,180.4031605,81566.07929
1558257215000,10,65.06088412,0.881798206,25.68414036,0.984253757,4.428998046,1,1,650.6088412,180.7246781,81746.80397
1558258215000,10,65.17605392,0.891205596,26.04588158,0.984250846,4.433701741,1,1,651.7605392,181.0445942,81927.84856
1558259215000,10,65.2913073,0.900613014,26.40593199,0.984247861,4.43840545,1,1,652.913073,181.3647425,82109.2133
1558260215000,0,65.29346523,0.900613014,26.64520096,0.984245319,4.43840545,1,1,0,0,82109.2133
1558261215000,0,65.29312915,0.900613014,26.94002707,0.984242745,4.43840545,1,1,0,0,82109.2133
1558262215000,0,65.29312558,0.900613014,27.25676604,0.984240134,4.43840545,1,1,0,0,82109.2133
1558263215000,0,65.29312554,0.900613014,27.57836919,0.984237485,4.43840545,1,1,0,0,82109.2133
1558264215000,0,65.29312554,0.900613014,27.89576973,0.984234799,4.43840545,1,1,0,0,82109.2133
1558265215000,0,65.29312554,0.900613014,28.20376001,0.984232077,4.43840545,1,1,0,0,82109.2133
1558266215000,0,65.29312554,0.900613014,28.49902069,0.984229318,4.43840545,1,1,0,0,82109.2133
1558267215000,0,65.29312554,0.900613014,28.77918068,0.984226525,4.43840545,1,1,0,0,82109.2133
1558268215000,0,65.29312554,0.900613014,29.04237085,0.984223699,4.43840545,1,1,0,0,82109.2133
1558269215000,0,65.29312554,0.900613014,29.28701404,0.984220843,4.43840545,1,1,0,0,82109.2133
1558270215000,0,65.29312554,0.900613014,29.51172806,0.984217959,4.43840545,1,1,0,0,82109.2133
1558271215000,0,65.29312554,0.900613014,29.7152825,0.984215048,4.43840545,1,1,0,0,82109.2133
1558272215000,0,65.29312554,0.900613014,29.89658108,0.984212115,4.43840545,1,1,0,0,82109.2133
1558273215000,0,65.29312554,0.900613014,30.05465582,0.984209162,4.43840545,1,1,0,0,82109.2133
1558274215000,0,65.29312554,0.900613014,30.18866659,0.984206191,4.43840545,1,1,0,0,82109.2133
